_start,_stop,_time,G_A_100-200_Vermogen_W,IoT_lokaal_Vermogen_W,PV_IoT_Vermogen_W,G_o_total_Vermogen_kW,G_OB_VermogenL1_kW,G_OB_VermogenL2_kW,G_OB_VermogenL3_kW,Lemcko_Afname_kW,Lemcko_Pvproductie_kW,De_Reactor_Afname_W,De_Reactor_Productie_W,Penta_Afname_kW,Penta_Pvproductie_kW,Penta_WKKproductie_kW,AD_IDC_afname_W,AD_IDC_Pvproductie_W,GebA_300-500
units,units,units,W,W,W,kW,kW,kW,kW,kW,kW,W,W,kW,kW,kW,W,W,kW
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T09:15:00Z,35050.44444,-775.5288889,828.1066667,118.9079391,4.803605442,1.155510204,3.687891156,12.02074533,12.02074533,1020.155556,1644.272222,,,,19786.07556,16822.58556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T09:30:00Z,34810.01444,-643.4277778,700.4333333,120.0797934,4.832328767,1.142739726,3.687346939,1.087136661,1.087136661,1041.22,1574.303333,,,,19176.51333,16086.70333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T09:45:00Z,35324.16667,-744.94,798.52,119.1405742,4.885306122,1.132721088,3.698027211,1.170445708,1.170445708,997.3233333,1313.582222,,,,20466.92,15337.50667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T10:00:00Z,35071.53889,-819.6188889,870.4111111,118.1643109,4.782993197,1.118843537,3.697687075,1.250010727,1.250010727,940.8544444,1357.272175,,,,21399.39444,12581.95,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T10:15:00Z,35198.22778,-784.26,836.5566667,116.9861772,4.683197279,1.421836735,3.692808219,1.204665246,1.204665246,879.1088889,1648,,,,21753.18222,13033.50333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T10:30:00Z,33125.72111,-748.9855556,801.8944444,116.6854095,4.714285714,1.802040816,3.689387755,1.137114729,1.137114729,833.1566667,1857.214444,,,,20438.10111,15811.17,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T10:45:00Z,32021.25444,-600.47,658.17,117.0278976,4.699586207,1.187586207,3.690890411,1.144980813,1.144980813,831.92,1615.53,,,,19432.44444,17615.86889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T11:00:00Z,33491.39,-612.4144444,669.7288889,112.3363796,4.658095238,1.19414966,3.684794521,1.142216132,1.142216132,982.7577778,1264.026667,,,,20894.70778,14882.33889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T11:15:00Z,31776.61222,-761.6288889,813.7833333,116.3991242,4.651904762,1.15,3.679863946,1.125150903,1.125150903,1248.355556,1798.923333,,,,22605.61667,11617.09889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T11:30:00Z,33786.30889,411.7977778,910.08,120.4090917,4.647414966,1.156938776,3.66877551,1.162244627,1.162244627,1295.291111,2102.204444,,,,20856.83667,17088.90333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T11:45:00Z,35659.39444,1018.39,808.9455556,120.7085824,4.699726027,1.155510204,3.671972789,1.159588413,1.159588413,1235.812222,2054.412222,,,,19171.37778,19251.27667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T12:00:00Z,36413.42333,1232.967778,610.3733333,114.6266772,4.699727891,1.176734694,3.675102041,1.17479867,1.17479867,1179.843333,1922.763333,,,,19190.53111,18276.92333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T12:15:00Z,33488.68333,715.0233333,914.6155556,114.8723156,4.808979592,1.34369863,3.654452055,1.171698746,1.171698746,1157.641111,1723.173333,,,,19666.30111,17243.37778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T12:30:00Z,31452.32667,-292.7577778,1107.214444,117.5631518,4.682876712,1.677278912,3.650952381,1.112848105,1.112848105,1122.63,1012.307778,,,,21484.43,15208.61444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T12:45:00Z,32308.52889,-269.5244444,1087.378889,115.1162697,4.67829932,1.344452055,3.654452055,1.135645142,1.135645142,1191.681111,1470.7,,,,23364.43,8872.697778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T13:00:00Z,32120.48444,-215.4177778,1018.363333,116.7125111,4.675684932,1.32585034,3.647959184,1.134311701,1.134311701,1213.631111,1053.845556,,,,22586.70333,13115.11111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T13:15:00Z,32442.87111,-112.2066667,905.4511111,119.0239569,4.742108844,1.285782313,3.654965986,1.117946836,1.117946836,1233.554444,1143.093333,,,,22628.52222,9165.844444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T13:30:00Z,31700.27667,385.5011111,514.5933333,117.0825826,4.780544218,1.094178082,3.660890411,1.157266422,1.157266422,1252.152222,870.8044444,,,,21900.52333,10155.84111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T13:45:00Z,32953.83444,1057.14,769.2322222,115.4638356,4.787465753,1.16829932,3.667755102,1.148674995,1.148674995,1187.303333,1543.521111,,,,25360.19111,7611.576667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T14:00:00Z,32418.77111,1284.258889,554.6666667,118.6837846,4.767210884,3.002244898,3.670342466,1.122540414,1.122540414,928.8088889,1147.873333,,,,21567.98,12878.14778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T14:15:00Z,31186.64,215.7888889,573.44,116.8678829,4.679794521,2.186027397,3.676802721,1.106502703,1.106502703,871.1311111,882.0633333,,,,24141.61,9661.15,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T14:30:00Z,30951.65,-376.7555556,443.0255556,109.5748112,4.669183673,1.675170068,3.674315068,1.186736548,1.186736548,869.6922222,772.0666667,,,,23074.18556,7316.751111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T14:45:00Z,30409.06667,-695.76,749.36,113.6955496,4.649794521,1.624109589,3.662244898,1.131146128,1.131146128,857.6877778,580.3211111,,,,22150.14556,6608.34,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T15:00:00Z,30860.58556,-531.21,591.3622222,116.594795,4.646462585,1.590408163,3.666394558,1.10932109,1.10932109,834.15,538.6577778,,,,21981.30222,5230.14,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T15:15:00Z,30919.80778,-385.0344444,450.1855556,107.9100423,4.583287671,1.742465753,3.675068493,1.200305334,1.200305334,932.4349277,393.9477778,,,,21220.11556,4524.342222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T15:30:00Z,31643.39556,-324.0055556,391.3455556,104.8106874,4.566530612,1.634353741,3.681020408,1.141539773,1.141539773,907.9733333,365.2433333,,,,21583.14,3451.253333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T15:45:00Z,32128.92222,-208.82,279.8933333,100.3429433,2.164081633,1.732054795,3.654109589,1.105948558,1.105948558,783.1488889,287.92,,,,21350.45,3167.061111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T16:00:00Z,29890.96111,-188.4211111,260.4277778,92.03386958,1.406643836,1.670884354,3.57462585,1.172565433,1.172565433,738.3411111,239.6055556,,,,21506.88778,2494.048889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T16:15:00Z,29246.66778,-109.1933333,184.3077778,86.53743138,1.296802721,1.650680272,3.621506849,1.148109337,1.148109337,740.94,242.3455556,,,,21410.77556,2083.973333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T16:30:00Z,28367.66,-91.53111111,167.1611111,87.8870996,1.327945205,1.685890411,3.623605442,1.098130669,1.098130669,743.2777778,194.6333333,,,,21638.83667,2057.367778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T16:45:00Z,28480.28222,-49.77888889,126.6688889,88.6976172,1.55585034,1.622721088,3.641768707,1.145033256,1.145033256,739.1244444,104.1966667,,,,21176.25778,1723.927778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T17:00:00Z,28630.60444,-26.76222222,104.1088889,80.68259731,0.928163265,1.533877551,0.098287671,1.158096302,1.158096302,737.6155556,13.69,,,,21788.51444,1002.652222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T17:15:00Z,28679.27778,-26.95111111,104.4533333,77.92426881,0.325238095,1.519246575,0.059047619,1.106437848,1.106437848,796.5011111,-6.932222222,,,,22029.44111,249.5044444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T17:30:00Z,28677.24889,-8.75,86.95,75.90056013,0.309794521,1.540680272,0.059659864,1.207863404,1.207863404,787.5188889,-4,,,,22363.76778,-57.51666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T17:45:00Z,26631.04333,36.40111111,42.70222222,80.34156695,1.557210884,1.462653061,0.059183673,1.201125661,1.201125661,737.3622222,-4,,,,22124.92222,-89.12222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T18:00:00Z,26965.60444,71.2,6.253333333,80.31585242,3.111156463,1.729931973,0.06,1.182741663,1.182741663,754.4488889,-4,,,,22199.49,14.08222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T18:15:00Z,27230.65444,73.15888889,1,79.89692631,3.788972603,1.368219178,0.057687075,1.209766849,1.209766849,759.5966667,-4,,,,21960.68889,21.15888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T18:30:00Z,29704.94667,73.08333333,1,80.15990272,3.765918367,1.440136054,0.058503401,1.188120812,1.188120812,753.9955556,-4,,,,21149.56222,20.51888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T18:45:00Z,27996.29111,73.14222222,1,79.39212104,2.393945578,3.582857143,0.059115646,1.196262174,1.196262174,755.1877778,-4,,,,21235.15556,20.87777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T19:00:00Z,26679.92556,73.13111111,1,73.9177094,2.248707483,2.265986395,0.058095238,1.258914378,1.258914378,754.72,-4,,,,21329.46444,21.31111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T19:15:00Z,26507.55556,73.02222222,1,74.16858787,2.25,2.778503401,0.058082192,1.231515793,1.231515793,824.4,-4,,,,21271.68556,21.30666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T19:30:00Z,26621.43444,73.04666667,1,76.29588956,2.250204082,2.776232877,0.057891156,1.225120904,1.225120904,785.2566667,-4,,,,18042.45556,21.43777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T19:45:00Z,26388.65556,73.08111111,1,75.57206378,2.307808219,3.183197279,0.057755102,1.265908372,1.265908372,751.97,-4,,,,17345.36111,21.45111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T20:00:00Z,26556.57444,73.08888889,1,75.26222338,2.366938776,2.642653061,0.057755102,1.206874256,1.206874256,751.8366667,-4,,,,17594.25,21.42777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T20:15:00Z,26693.31222,73.09555556,1,77.77891379,2.103493151,4.096438356,0.059315068,1.162352447,1.162352447,749.4377778,-4,,,,17810.60556,21.40888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T20:30:00Z,26480.15444,73.07666667,1,76.33631238,1.91,3.086802721,0.06,1.283089709,1.283089709,750.3233333,-4,,,,17696.89778,21.15777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T20:45:00Z,26294.90889,73.09222222,1,73.26312381,1.871020408,3.771768707,0.06,1.22104999,1.22104999,751.0977778,-4,,,,19912.16111,20.94222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T21:00:00Z,25193.91667,73.13,1,73.64245766,1.830136054,2.727808219,0.06,1.180555159,1.180555159,771.1922222,-4,,,,17921.23556,21.26666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T21:15:00Z,25614.33222,73.03888889,1,74.75175533,1.819794521,2.83122449,0.06,1.236516013,1.236516013,825.1622222,-4,,,,17666.46444,21.45333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T21:30:00Z,24681.87556,73.01777778,1,73.72289463,1.819387755,2.382721088,0.06,1.2482272,1.2482272,767.64,-4,,,,17996.35222,20.77777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T21:45:00Z,25293.60333,73.03444444,1,71.44082992,1.879251701,2.220408163,0.06,1.185352355,1.185352355,748.1288889,-4,,,,17782.16556,21.04111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T22:00:00Z,25038.53333,73.08,1,74.39346324,1.946190476,2.894863014,0.06,1.2446097,1.2446097,742.4233333,-4,,,,17966.88222,20.98,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T22:15:00Z,25305.78111,73.01111111,1,75.85852783,1.915273973,4.042108844,0.06,1.266284248,1.266284248,749.2877778,-4,,,,17389.15,21.08333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T22:30:00Z,24897.92,73.02222222,1,73.10251544,1.857891156,2.537482993,0.06,2.551941649,2.551941649,750.91,-4,,,,18654.09222,21.03888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T22:45:00Z,25191.05111,73.02111111,1,72.35128286,1.85952381,1.83462585,0.06,13.49205946,13.49205946,749.3166667,-4,,,,17639.10444,21.36666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T23:00:00Z,25335.95,73.04222222,1,74.08865211,1.859794521,2.200410959,0.06,18.9161556,18.9161556,777.5444444,-4,,,,17761.26778,21.40888889,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T23:15:00Z,24928.46556,73.02111111,1,74.26001184,1.853197279,2.727346939,0.06,30.05696278,30.05696278,825.7344444,-4,,,,17455.04556,21.47,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T23:30:00Z,24957.85889,73.02888889,1,71.21509484,1.820136054,2.718367347,0.06,31.812569,31.812569,746.9388889,-4,,,,17439.29333,21.42444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-13T23:45:00Z,24733.83,73.04,1,74.22970887,1.846394558,3.565547945,0.06,38.35511956,38.35511956,744.7766667,-4,,,,17596.32556,21.45555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T00:00:00Z,25230.22889,73.03,1,74.57655179,1.909794521,3.870952381,0.06,44.51102133,44.51102133,747.6255556,-4,,,,17823.78333,21.45333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T00:15:00Z,24607.05444,73.05777778,1,73.19506888,1.949659864,2.383197279,0.06,32.19686974,32.19686974,748.9522222,-4,,,,17709.13556,21.45111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T00:30:00Z,24789.68667,73.05666667,1,71.58186771,1.867755102,2.59829932,0.06,29.11472929,29.11472929,752.7,-4,,,,18007.30889,21.41333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T00:45:00Z,24369.11444,73.04555556,1,73.35042426,1.86,2.872380952,0.06,46.17553438,46.17553438,753.6277778,-4,,,,17478.07,21.42,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T01:00:00Z,24963.84111,73.03555556,1,75.78700282,1.860204082,2.927959184,0.06,44.85224592,44.85224592,792.2855556,-4,,,,18898.25556,21.43111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T01:15:00Z,25252.95889,73.04555556,1,73.60201554,1.86,3.55869863,0.06,38.94913358,38.94913358,821.4944444,-4,,,,17810.65778,21.44111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T01:30:00Z,24998.45,73.05888889,1,72.00545341,1.635684932,3.931904762,0.06,36.15134385,36.15134385,753.0622222,-4,,,,18122.12333,21.42222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T01:45:00Z,24493.09778,73.02222222,1,75.60080975,1.632653061,3.899115646,0.06,29.86643788,29.86643788,755.1811111,-4,,,,17994.55111,21.44555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T02:00:00Z,24721.52,73.03666667,1,73.24256674,1.709795918,2.344353741,0.06,23.05159552,23.05159552,757.8422222,-4,,,,17903.00667,21.47,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T02:15:00Z,24560.09778,73.06,1,71.24324897,2.003356164,2.633424658,0.058707483,28.20309166,28.20309166,762.3011111,-4,,,,18213.60556,21.45333333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T02:30:00Z,24289.44333,73.01666667,1,72.95093017,1.147755102,2.228639456,0.058639456,31.42198159,31.42198159,758.9811111,-4,,,,17647.36889,21.26111111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T02:45:00Z,25201.81556,73.01555556,1,72.10990587,0.55,2.322380952,0.058027211,33.15058345,33.15058345,759.7166667,-4,,,,17509.64667,20.78555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T03:00:00Z,24687.84111,73.02,1,71.18084987,0.549520548,2.348219178,0.058972603,38.79747458,38.79747458,809.1844444,-4,,,,17757.46889,20.55777778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T03:15:00Z,25023.90889,73.02777778,1,69.56506217,0.545034014,1.848707483,0.05755102,36.5624942,36.5624942,820.8211111,-4,,,,18162.93,21.21222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T03:30:00Z,25030.22111,73.01111111,1,73.33078405,0.541849315,1.775958904,0.058013699,35.64457205,35.64457205,755.4166667,-4,,,,17842.14222,20.71555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T03:45:00Z,26285.43333,73.00555556,1,73.49303582,0.548707483,1.941904762,0.058424658,35.48095564,35.48095564,764.0688889,-4,,,,18787.26556,20.50444444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T04:00:00Z,25955.89889,73.02222222,1,75.81555498,0.547755102,1.793013699,3.222789116,34.30541401,34.30541401,762.0788889,-4,,,,18122.55111,21.22222222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T04:15:00Z,26316.50667,73.01,1,81.84287994,0.544246575,1.740544218,3.553945578,37.99794428,37.99794428,763.1255556,-5.572222222,,,,18130.08,21.45666667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T04:30:00Z,30488.60778,73,1,88.09991805,0.546598639,1.672585034,3.013809524,35.06744726,35.06744726,763.3533333,-6.227777778,,,,22893.98556,21.41555556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T04:45:00Z,33892.10556,73.04777778,1,91.068704,0.547278912,1.766054422,2.718095238,37.22855246,37.22855246,762.2155556,17.57333333,,,,22890.88778,55.16,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T05:00:00Z,34580.12,73.04666667,1,89.38038241,0.325646259,1.780958904,2.460616438,25.13999524,25.13999524,821.3422222,71.44555556,,,,22017.34556,349.4644444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T05:15:00Z,35961.50778,365.9133333,1,91.67771585,0.08,1.712176871,2.253741497,21.36140004,21.36140004,823.6733333,127.3366667,,,,21441.31333,839.3466667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T05:30:00Z,36273.15444,73.01888889,1,91.28580651,0.099931973,1.60047619,2.073945578,22.58755669,22.58755669,774.4811111,203.7511111,,,,22589.01556,1368.276667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T05:45:00Z,34838.04444,73.00444444,1,96.08620213,0.241292517,1.655238095,2.051575342,24.0290545,24.0290545,776.71,384.1633333,,,,22490.80556,2148.784444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T06:00:00Z,35194.17333,54.78222222,24.01222222,99.26948667,0.077959184,1.679794521,2.033537415,24.17512168,24.17512168,771.2966667,287.5011111,,,,22500.61667,3197.686667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T06:15:00Z,35867.13222,15.01333333,62.86666667,106.0636835,0.076164384,1.663877551,2.305646259,23.44439338,23.44439338,776.3877778,360.8144444,,,,23699.18,2752.457778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T06:30:00Z,36673.01,-25.02666667,101.8,112.7562431,0.077210884,1.593333333,2.223673469,26.32206451,26.32206451,914.5488889,378.7777778,,,,23797.52,3428.552222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T06:45:00Z,36711.56889,-86.37,161.6011111,116.2335542,0.091292517,1.645646259,2.111020408,24.43032643,24.43032643,912.66,574.6588889,,,,24255.37111,3680.921111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T07:00:00Z,38441.35333,-36.89777778,113.6077778,118.8224604,0.187142857,1.692789116,3.546849315,9.002372965,9.002372965,948.21,457.4822222,,,,23752.22667,5889.176667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T07:15:00Z,38708.52111,-75.37111111,150.8277778,124.1178607,0.181292517,1.689726027,3.558163265,-1.530311465,-1.530311465,959.0422222,289.66,,,,24339.28556,4439.261111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T07:30:00Z,40263.32333,-82.23333333,157.5033333,121.3891681,0.19,1.45755102,3.532653061,-1.196857972,-1.196857972,941.6688889,353.9111111,,,,25272.66667,2789.344444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T07:45:00Z,38997.49444,-181.3266667,253.3877778,124.0769332,3.029047619,1.368843537,3.597619048,-1.31766941,-1.31766941,893.3833333,693.63,,,,25576.16556,3359.631111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T08:00:00Z,39040.17222,-111.9922222,186.3944444,124.2697939,3.632176871,1.345578231,3.60739726,-1.266614991,-1.266614991,879.9744444,737.5622222,,,,23380.84,6809.127778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T08:15:00Z,38568.50667,-38.19111111,114.6677778,129.7124388,4.52829932,1.410616438,3.61585034,-1.23175252,-1.23175252,866.7844444,762.5155556,,,,24358.45,7727.191111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T08:30:00Z,40506.22778,-76.39222222,151.8388889,128.7737635,4.471232877,1.57170068,3.629795918,-0.999035109,-0.999035109,917.9544444,705.9911111,,,,22914.80778,7727.655556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T08:45:00Z,40836.87333,-234.79,305.8677778,124.0456008,4.501292517,1.659931973,3.602108844,-0.676721298,-0.676721298,876.2077778,797.4466667,,,,24370.32333,6621.921111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T09:00:00Z,39616.59,-293.2366667,361.5822222,125.5075817,4.499455782,1.556598639,3.613809524,0.733680084,0.733680084,942.1777778,803.5133333,,,,25993.86111,7708.813333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T09:15:00Z,40185.25,-309.4433333,377.3033333,127.1465188,4.388571429,1.522108844,3.676232877,0.819359937,0.819359937,905.8688889,712.7111111,,,,23586.04111,7829.68,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T09:30:00Z,40222.75111,-247.7466667,317.6144444,127.0686885,4.399251701,1.538767123,3.674081633,1.032041897,1.032041897,883.5217391,642.3844444,,,,25053.86333,6743.904444,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T09:45:00Z,40252.97111,-294.7711111,363.6488889,124.2763721,4.451917808,1.56,3.668435374,1.155090066,1.155090066,837.4732824,588.1844444,,,,24557.97667,5984.036667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T10:00:00Z,39046.65111,-319.5533333,387.1211111,121.6870106,4.634589041,1.634452055,3.666275862,1.168138909,1.168138909,805.0952381,653.6377778,,,,22899.57778,5562.032222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T10:15:00Z,37128.52667,-241.1011111,311.2866667,127.818706,4.562671233,1.867945205,3.667346939,1.138045189,1.138045189,996.1409214,874.5355556,,,,22122.55333,6261.832222,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T10:30:00Z,38835.49333,-199.19,270.8522222,124.9952549,4.508911565,1.706734694,3.659251701,1.148047947,1.148047947,997.3122222,1237.668889,,,,21050.87444,8407.873333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T10:45:00Z,37934.49556,-176.4022222,248.5855556,122.2815037,4.524217687,1.587346939,3.659455782,1.158314139,1.158314139,1051.571111,964.2988889,,,,18753.06667,11867.34778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T11:00:00Z,37200.32222,-219.5488889,290.2377778,121.2255057,4.691360544,1.607755102,3.656780822,1.153134494,1.153134494,1011.074444,1575.586667,,,,20958.27333,9091.937778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T11:15:00Z,35756.42444,-315.9811111,384.0111111,120.558726,4.894353741,1.69609589,3.655986395,1.155956459,1.155956459,1061.985556,1438.925556,,,,18793.12667,14494.97778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T11:30:00Z,36226.30444,-511.3944444,572.4588889,123.429754,5.037808219,1.472585034,3.649455782,1.165999296,1.165999296,965.8877778,792.1788889,,,,19684.45556,13409.57556,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T11:45:00Z,35721.37,-372.3011111,438.2677778,121.8340284,5.06537415,1.508503401,3.644285714,1.121779446,1.121779446,918.1966667,827.3811111,,,,21498.10222,7255.001111,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T12:00:00Z,36620.64333,-704.0977778,759.0766667,123.6480753,5.137482993,1.755136986,3.625821918,1.162456285,1.162456285,963.8411111,761.0533333,,,,20919.63333,7605.926667,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T12:15:00Z,35640.50444,-649.51,705.9,131.4231464,5.236232877,1.659251701,3.623061224,1.155536042,1.155536042,913.1588889,464.2277778,,,,21294.2,7024.223333,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T12:30:00Z,36683.26556,-285.0811111,353.7455556,131.3148091,5.490408163,1.583333333,3.622585034,1.114503115,1.114503115,865.3288889,403.2644444,,,,22610.14444,4366.427778,
2021-08-31T22:00:00Z,2021-09-30T22:00:00Z,2021-09-14T12:45:00Z,36728.06667,-306.3511111,374.3055556,129.3609139,5.540408163,1.977687075,3.617006803,1.155213915,1.155213915,915.7622222,481.6455556,,,,23610.10556,3855.955556,
